resp_id,worker_pre,att_covid_selfsevere,age,weight_main
930,yes,Somewhat disagree,68,0
931,yes,Somewhat agree,60,0
932,yes,Somewhat agree,54,0
933,yes,Neutral,29,0
934,yes,Somewhat disagree,32,0
935,yes,Somewhat disagree,23,0
936,yes,Neutral,41,0
937,yes,Somewhat agree,65,0
938,no,Strongly disagree,23,0
939,yes,Strongly agree,47,0
940,yes,Somewhat agree,31,0
941,yes,Strongly agree,42,0
942,yes,Somewhat agree,36,0
944,yes,Somewhat agree,32,0
945,yes,Somewhat agree,36,0
946,yes,Somewhat disagree,25,0
947,yes,Somewhat agree,55,0
948,yes,Somewhat disagree,38,0
949,yes,Strongly disagree,31,0
950,yes,Somewhat disagree,24,0
951,yes,Somewhat disagree,27,0
952,yes,Somewhat agree,34,0
953,yes,Somewhat disagree,35,0
954,yes,Somewhat agree,71,0
955,yes,Strongly agree,31,0
956,no,Somewhat agree,76,0
957,yes,Somewhat disagree,52,0
958,yes,Strongly agree,31,0
959,yes,Neutral,61,0
960,yes,Strongly agree,48,0
961,no,Strongly agree,36,0
962,yes,Strongly agree,65,0
963,yes,Somewhat disagree,37,0
965,yes,Strongly disagree,52,0
966,yes,Neutral,66,0
967,yes,Neutral,33,0
968,yes,Somewhat agree,64,0
969,yes,Strongly disagree,28,0
970,yes,Somewhat agree,50,0
971,yes,Neutral,46,0
972,no,Somewhat agree,47,0
973,yes,Somewhat agree,36,0
974,yes,Strongly disagree,22,0
975,yes,Neutral,21,0
976,yes,Somewhat agree,67,0
977,no,Strongly agree,21,0
978,yes,Neutral,36,0
979,yes,Somewhat disagree,36,0
980,yes,Strongly agree,53,0
981,yes,Somewhat agree,65,0
982,yes,Somewhat agree,38,0
983,yes,Somewhat agree,30,0
984,yes,Somewhat agree,57,0
985,yes,Somewhat agree,31,0
986,yes,Neutral,39,0
987,yes,Somewhat disagree,39,0
988,yes,Somewhat agree,56,0
989,yes,Strongly agree,62,0
990,no,Somewhat disagree,19,0
991,yes,Strongly disagree,42,0
992,yes,Somewhat agree,57,0
993,yes,Neutral,62,0
994,yes,Somewhat disagree,41,0
995,yes,Somewhat agree,25,0
996,yes,Strongly agree,35,0
998,yes,Strongly agree,57,0
999,yes,Neutral,29,0
1000,yes,Neutral,26,0
1001,yes,Somewhat agree,51,0
1002,yes,Strongly agree,49,0
1003,yes,Neutral,39,0
1004,yes,Somewhat disagree,29,0
1005,yes,Somewhat disagree,60,0
1006,yes,Somewhat disagree,25,0
1007,yes,Neutral,36,0
1008,yes,Strongly agree,38,0
1009,no,Somewhat agree,59,0
1010,no,Somewhat agree,52,0
1011,yes,Somewhat disagree,60,0
1012,yes,Somewhat agree,35,0
1013,yes,Somewhat disagree,27,0
1014,yes,Somewhat agree,40,0
1015,yes,Somewhat agree,64,0
1016,yes,Somewhat agree,34,0
1017,yes,Somewhat agree,51,0
1018,yes,Strongly agree,57,0
1019,yes,Strongly disagree,40,0
1020,yes,Strongly agree,50,0
1021,yes,Somewhat agree,46,0
1022,yes,Somewhat agree,24,0
1023,yes,Somewhat disagree,30,0
1024,yes,Somewhat disagree,33,0
1025,yes,Neutral,28,0
1026,yes,Strongly agree,41,0
1027,yes,Somewhat agree,46,0
1028,yes,Somewhat disagree,42,0
1029,yes,Somewhat agree,36,0
1030,yes,Strongly agree,27,0
1031,yes,Somewhat agree,46,0
1032,yes,Somewhat agree,49,0
1033,yes,Seen but unanswered,42,0
1034,yes,Somewhat disagree,31,0
1035,yes,Strongly agree,57,0
1037,yes,Strongly disagree,56,0
1038,yes,Somewhat agree,58,0
1039,yes,Somewhat agree,37,0
1040,yes,Strongly agree,50,0
1041,yes,Neutral,30,0
1042,yes,Somewhat disagree,47,0
1043,yes,Somewhat agree,49,0
1044,yes,Somewhat disagree,26,0
1045,yes,Somewhat agree,48,0
1047,yes,Strongly agree,48,0
1048,yes,Somewhat agree,47,0
1049,yes,Somewhat disagree,28,0
1050,yes,Somewhat disagree,33,0
1051,yes,Somewhat disagree,29,0
1052,yes,Strongly agree,52,0
1054,yes,Somewhat disagree,23,0
1055,yes,Neutral,39,0
1056,yes,Somewhat agree,47,0
1057,yes,Somewhat agree,36,0
1058,yes,Somewhat agree,37,0
1059,yes,Strongly agree,58,0
1060,yes,Neutral,28,0
1061,yes,Strongly agree,39,0
1062,yes,Strongly agree,71,0
1063,yes,Strongly agree,25,0
1064,yes,Somewhat agree,32,0
1065,yes,Somewhat disagree,29,0
1066,yes,Somewhat agree,52,0
1067,yes,Somewhat agree,52,0
1068,yes,Somewhat disagree,26,0
1069,yes,Somewhat agree,26,0
1070,yes,Somewhat agree,31,0
1071,yes,Somewhat agree,27,0
1072,yes,Somewhat disagree,31,0
1073,yes,Somewhat disagree,24,0
1074,yes,Somewhat agree,31,0
1075,yes,Somewhat agree,54,0
1076,yes,Somewhat agree,64,0
1077,yes,Somewhat agree,48,0
1078,yes,Somewhat agree,34,0
1079,yes,Somewhat disagree,25,0
1080,yes,Neutral,35,0
1081,yes,Neutral,36,0
1082,yes,Neutral,29,0
1083,yes,Strongly disagree,25,0
1084,yes,Somewhat agree,28,0
1087,yes,Somewhat agree,41,0
1088,yes,Strongly agree,47,0
1089,yes,Somewhat disagree,27,0
1090,yes,Strongly agree,71,0
1091,yes,Somewhat agree,49,0
1092,yes,Somewhat disagree,32,0
1093,yes,Somewhat agree,62,0
1095,yes,Strongly agree,55,0
1096,yes,Somewhat agree,58,0
1097,yes,Somewhat agree,32,0
1098,yes,Somewhat disagree,37,0
1099,yes,Somewhat agree,65,0
1100,yes,Neutral,58,0
1101,no,Somewhat agree,62,0
1102,yes,Somewhat agree,26,0
1103,yes,Neutral,30,0
1104,yes,Strongly agree,30,0
1105,yes,Strongly agree,28,0
1106,yes,Strongly agree,35,0
1107,yes,Somewhat agree,31,0
1108,yes,Neutral,25,0
1109,yes,Somewhat disagree,53,0
1110,yes,Somewhat disagree,36,0
1111,yes,Strongly agree,30,0
1112,yes,Somewhat agree,39,0
1113,yes,Somewhat agree,60,0
1114,yes,Somewhat agree,54,0
1115,yes,Somewhat agree,47,0
1117,yes,Somewhat agree,28,0
1118,yes,Somewhat agree,59,0
1119,yes,Strongly agree,54,0
1120,yes,Strongly agree,32,0
1121,yes,Somewhat disagree,33,0
1122,no,Somewhat agree,59,0
1123,no,Strongly agree,49,0
1124,no,Strongly agree,69,0
1125,yes,Somewhat agree,59,0
1126,yes,Somewhat agree,28,0
1128,no,Neutral,70,0
1129,yes,Somewhat agree,25,0
1130,yes,Strongly agree,51,0
1131,yes,Somewhat disagree,33,0
1132,yes,Strongly disagree,33,0
1133,yes,Neutral,46,0
1134,yes,Somewhat agree,29,0
1135,yes,Somewhat agree,38,0
1136,yes,Neutral,26,0
1137,yes,Somewhat disagree,49,0
1138,yes,Neutral,33,0
1139,yes,Somewhat agree,26,0
1140,yes,Strongly agree,47,0
1141,yes,Somewhat disagree,30,0
1142,yes,Somewhat agree,26,0
1143,yes,Strongly agree,55,0
1144,yes,Somewhat agree,56,0
1145,yes,Strongly disagree,38,0
1146,yes,Somewhat agree,69,0
1147,yes,Strongly agree,42,0
1148,yes,Strongly agree,67,0
1149,yes,Somewhat agree,24,0
1150,yes,Somewhat agree,41,0
1151,yes,Somewhat agree,45,0
1152,yes,Strongly agree,37,0
1153,yes,Somewhat disagree,33,0
1155,yes,Somewhat agree,34,0
1156,yes,Somewhat agree,31,0
1157,yes,Somewhat disagree,32,0
1158,yes,Somewhat agree,55,0
1159,yes,Strongly disagree,21,0
1160,yes,Neutral,30,0
1162,yes,Somewhat disagree,34,0
1164,yes,Strongly agree,55,0
1165,yes,Somewhat disagree,56,0
1166,yes,Somewhat disagree,53,0
1167,yes,Somewhat agree,28,0
1168,no,Strongly agree,60,0
1169,no,Somewhat agree,64,0
1170,yes,Strongly agree,59,0
1171,yes,Somewhat disagree,29,0
1173,yes,Somewhat agree,39,0
1174,no,Somewhat agree,70,0
1176,yes,Neutral,52,0
1177,yes,Strongly agree,58,0
1178,yes,Strongly disagree,45,0
1179,yes,Neutral,35,0
1180,yes,Somewhat disagree,32,0
1181,yes,Strongly disagree,28,0
1182,yes,Neutral,33,0
1183,yes,Somewhat agree,28,0
1185,yes,Neutral,35,0
1186,yes,Strongly agree,54,0
1187,yes,Somewhat disagree,24,0
1188,yes,Strongly agree,66,0
1189,no,Somewhat disagree,24,0
1190,yes,Somewhat agree,27,0
1191,yes,Strongly agree,44,0
1193,yes,Strongly agree,43,0
1194,yes,Somewhat agree,31,0
1195,yes,Somewhat agree,45,0
1196,yes,Somewhat agree,38,0
1197,yes,Somewhat disagree,22,0
1198,yes,Strongly agree,51,0
1200,yes,Somewhat agree,63,0
1201,yes,Somewhat disagree,29,1.30428038524
1202,no,Somewhat agree,23,0
1203,yes,Neutral,34,0
1204,yes,Strongly agree,45,0
1205,yes,Somewhat agree,57,0
1206,yes,Somewhat agree,34,0
1207,yes,Somewhat disagree,30,0
1208,yes,Neutral,53,0
1209,yes,Neutral,50,0
1214,yes,Somewhat disagree,45,0
1215,yes,Strongly disagree,55,0
1216,yes,Neutral,59,0
1217,yes,Strongly agree,29,0
1218,yes,Strongly disagree,56,0
1219,yes,Neutral,61,0
1220,yes,Somewhat agree,65,0
1221,yes,Strongly agree,25,0
1223,yes,Somewhat disagree,63,0
1226,yes,Neutral,38,0
1227,yes,Somewhat agree,58,0
1228,yes,Neutral,28,0.351328553902
1229,yes,Somewhat agree,25,0.318672257375
1230,yes,Strongly agree,36,1.85796892525
1231,yes,Somewhat disagree,33,0.306375241548
1232,no,Strongly disagree,28,0.289655101651
1233,yes,Somewhat disagree,30,0.306375241548
1234,yes,Strongly agree,34,0.737431579762
1235,no,Strongly agree,57,0.174076405648
1236,yes,Strongly agree,43,2.08058281745
1237,yes,Somewhat agree,36,1.15300515374
1239,no,Somewhat agree,58,0.528121217264
1240,yes,Somewhat disagree,34,0.419142983775
1241,no,Strongly agree,60,1.10116135644
1242,yes,Strongly agree,58,0.370198542228
1243,yes,Somewhat agree,31,0.848774334103
1244,no,Somewhat agree,62,0.816627703098
1245,yes,Somewhat disagree,43,0.676459357499
1246,yes,Neutral,32,0.279437572916
1247,yes,Somewhat agree,59,1.44960335375
1248,no,Strongly agree,53,1.64944642385
1249,yes,Somewhat disagree,68,0.89252261139
1251,yes,Neutral,24,1.18361969279
1253,yes,Somewhat disagree,34,0.400186455668
1254,yes,Somewhat agree,36,0.90037334497
1255,yes,Strongly disagree,45,3.23980794318
1256,yes,Somewhat agree,30,1.80479378803
1257,yes,Somewhat agree,68,0.824366429569
1258,yes,Somewhat agree,36,2.20704623701
1259,no,Strongly agree,70,3.54285561938
1260,yes,Strongly agree,54,0.721399626347
1261,yes,Somewhat agree,26,2.17060751075
1262,yes,Neutral,43,0.404097704364
1263,yes,Neutral,43,1.8332293061
1264,yes,Somewhat agree,26,0.683361020322
1265,yes,Somewhat agree,62,0.544040372097
1266,no,Strongly agree,76,0.312188163409
1267,no,Strongly agree,61,0.320596038193
1268,yes,Somewhat agree,51,0.512244985021
1269,yes,Somewhat disagree,50,0.930662243002
1270,yes,Somewhat agree,58,12.2014103396
1271,yes,Somewhat agree,34,0.599225809875
1272,yes,Neutral,43,2.41200694829
1273,yes,Somewhat disagree,43,1.25918866929
1275,yes,Somewhat disagree,41,2.4600075396
1276,yes,Somewhat agree,62,0.890420756913
1277,no,Somewhat disagree,35,0.601873509825
1279,no,Somewhat agree,73,0.407035066999
1280,no,Strongly agree,40,7.65682707083
1281,yes,Somewhat disagree,39,1.79299694401
1282,no,Strongly agree,29,0.787912707248
1284,yes,Strongly agree,57,0.756501210299
1286,yes,Somewhat agree,28,0.256902856834
1287,no,Somewhat agree,76,0.499269478187
1288,yes,Strongly disagree,53,8.80769926086
1289,yes,Neutral,55,2.4616383718
1290,yes,Strongly agree,42,2.26062087604
1291,no,Strongly agree,75,1.90566937636
1292,no,Neutral,67,0.270604201356
1293,yes,Neutral,48,1.72698687969
1294,yes,Neutral,44,0.676459357499
1295,no,Strongly disagree,70,0.261183934793
1296,no,Somewhat agree,77,2.55524518666
1298,no,Strongly agree,42,0.589242785621
1299,no,Strongly agree,67,1.06528245123
1300,yes,Strongly agree,53,0.858321794993
1301,no,Somewhat agree,78,1.39595094957
1303,yes,Somewhat disagree,71,0.234869215254
1304,yes,Strongly agree,48,0.776113889899
1305,yes,Strongly agree,64,0.786080098966
1306,yes,Strongly agree,50,0.643855231795
1308,yes,Somewhat agree,58,0.938174271342
1309,yes,Somewhat agree,34,1.12123000943
1310,no,Neutral,60,1.03477452274
1311,no,Somewhat agree,47,1.92334442302
1312,no,Strongly agree,67,0.937786550149
1313,yes,Neutral,54,2.79837150579
1314,no,Neutral,75,0.312188163409
1315,yes,Somewhat agree,63,0.689029959115
1316,yes,Strongly agree,49,0.622820018876
1318,yes,Somewhat agree,49,1.48788244222
1319,yes,Somewhat agree,40,0.544325730189
1320,yes,Somewhat agree,69,0.650281054689
1321,no,Strongly agree,39,2.5515376171
1322,no,Strongly agree,64,0.701042393999
1323,yes,Somewhat agree,56,0.920541023822
1324,yes,Strongly agree,66,0.650281054689
1325,no,Somewhat agree,66,0.515283707215
1326,yes,Strongly disagree,60,0.932170767569
1327,yes,Somewhat agree,59,0.52232631058
1328,yes,Somewhat disagree,65,1.70486499857
1329,no,Somewhat agree,31,0.0858407040723
1330,yes,Somewhat disagree,44,1.52774368709
1331,yes,Strongly agree,39,1.28744311481
1332,yes,Strongly agree,67,6.88156728028
1333,yes,Neutral,29,1.49690385641
1334,no,Strongly agree,64,0.964646500021
1336,yes,Strongly agree,54,0.918631626157
1337,yes,Strongly agree,56,0.263850283793
1338,yes,Somewhat agree,50,1.37496943506
1340,no,Somewhat disagree,68,1.06528245123
1341,yes,Somewhat disagree,42,0.970392164024
1342,yes,Somewhat agree,61,1.10113245601
1343,yes,Strongly disagree,60,1.56894109316
1345,yes,Somewhat agree,62,4.35139672297
1347,no,Strongly agree,73,1.41129923407
1348,no,Somewhat disagree,26,0.151105093684
1349,yes,Strongly disagree,64,3.42796125268
1350,yes,Strongly agree,52,0.496700913235
1351,yes,Strongly agree,53,4.14932011135
1352,yes,Somewhat agree,58,0.961755622195
1353,yes,Strongly agree,70,0.999201659825
1354,yes,Somewhat agree,51,0.713398398246
1355,no,Somewhat agree,36,0.922644239593
1356,yes,Somewhat agree,67,0.723525098263
1357,yes,Neutral,58,16.3129587764
1358,yes,Somewhat agree,53,1.4610424986
1359,yes,Neutral,26,0.264702013509
1360,yes,Somewhat disagree,44,0.683896933062
1361,no,Somewhat agree,76,1.47219454433
1362,yes,Strongly agree,51,0.561003409725
1366,no,Somewhat agree,75,2.9835880257
1367,no,Strongly agree,54,0.541031476276
1368,yes,Somewhat agree,33,0.0526752847641
1369,no,Somewhat disagree,60,1.09274689221
1370,yes,Strongly disagree,32,0.711666117749
1371,yes,Somewhat agree,67,0.650281054689
1372,yes,Somewhat agree,38,0.485561570974
1373,no,Somewhat agree,68,3.15158249668
1374,no,Somewhat agree,63,0.312188163409
1375,no,Strongly agree,57,11.4099214751
1376,no,Strongly agree,23,0.556869413268
1377,no,Strongly disagree,86,0.345997401485
1378,yes,Somewhat agree,62,2.61975407296
1379,yes,Somewhat disagree,55,1.09384900177
1380,no,Somewhat agree,54,3.92701249913
1381,yes,Strongly disagree,39,8.11347053195
1382,yes,Strongly agree,54,0.908842008225
1383,no,Neutral,61,0.312188163409
1384,yes,Somewhat agree,62,2.27870231
1385,no,Somewhat agree,75,0.345997401485
1386,yes,Strongly agree,42,0.332486416118
1387,no,Strongly agree,82,0.701042393999
1388,yes,Neutral,68,0.455600575682
1389,yes,Somewhat agree,67,1.74814591341
1390,yes,Strongly disagree,52,2.69006639838
1391,no,Somewhat agree,69,0.269113058095
1392,yes,Somewhat agree,62,2.20918378111
1393,yes,Strongly agree,57,2.75534185909
1395,no,Somewhat agree,60,3.42344947601
1397,yes,Somewhat disagree,35,1.74916033315
1399,no,Strongly disagree,36,0.5442446707
1400,no,Somewhat disagree,54,1.02693052152
1401,yes,Neutral,68,1.49232520919
1402,yes,Neutral,56,3.82548159158
1403,yes,Neutral,63,0.6795595233
1404,yes,Somewhat disagree,48,0.370198542228
1406,no,Seen but unanswered,70,0.387642963255
1408,yes,Strongly agree,82,0.779227804447
1409,yes,Strongly agree,62,0.220551996316
1410,yes,Somewhat disagree,56,3.89366756928
1411,yes,Somewhat disagree,42,0.596851944134
1412,yes,Somewhat agree,51,1.29341505828
1413,yes,Strongly agree,59,1.00134502857
1415,no,Strongly agree,51,0.230441903643
1416,yes,Somewhat agree,24,1.10533999786
1418,no,Somewhat agree,45,0.628005546841
1419,no,Somewhat agree,65,0.660969446489
1420,yes,Somewhat disagree,27,1.42754668789
1422,yes,Neutral,39,0.793217736941
1423,yes,Somewhat agree,69,1.27618455299
1424,yes,Somewhat disagree,59,0.472767487155
1425,no,Somewhat disagree,61,0.26787204898
1426,yes,Strongly disagree,57,1.06262811801
1427,yes,Somewhat disagree,39,0.334006388047
1428,no,Strongly agree,60,2.53349641484
1429,yes,Neutral,58,3.59144598281
1430,yes,Somewhat agree,48,0.915767491675
1431,yes,Neutral,47,0.0921063505895
1432,yes,Neutral,51,1.03319602548
1433,no,Strongly disagree,67,0.297405675547
1434,yes,Somewhat disagree,59,4.10445439249
1435,no,Strongly agree,78,1.06528245123
1436,no,Strongly agree,57,0.328136134655
1437,no,Neutral,66,0.658860483524
1438,yes,Somewhat agree,57,1.91109574923
1439,yes,Somewhat disagree,26,0.762812232207
1440,yes,Somewhat disagree,46,1.15568526347
1441,no,Somewhat agree,76,1.11237613119
1442,yes,Strongly disagree,70,1.39798544972
1443,yes,Neutral,45,0.0989755345436
1444,yes,Somewhat disagree,43,1.02030880325
1445,yes,Strongly agree,25,5.26272307273
1446,yes,Somewhat disagree,31,0.981096138308
1447,yes,Strongly agree,69,1.80360202076
1448,yes,Somewhat agree,22,3.11715216744
1449,no,Strongly agree,71,0.475646019248
1450,no,Strongly agree,37,0.360791770136
1452,no,Somewhat disagree,74,0.701472639201
1453,yes,Somewhat agree,51,1.43564440455
1454,no,Strongly agree,82,0.31785069825
1455,no,Somewhat agree,67,0.701472639201
1456,yes,Somewhat agree,36,1.0820801816
1458,yes,Strongly agree,53,0.693228347637
1459,no,Somewhat agree,69,1.38492444983
1460,yes,Somewhat agree,61,1.19729523022
1461,no,Somewhat agree,70,0.701472639201
1462,yes,Somewhat disagree,57,0.393741006287
1464,yes,Somewhat agree,53,0.939845677382
1465,yes,Somewhat agree,79,0.708589648087
1466,yes,Strongly agree,39,0.82853671583
1467,yes,Neutral,28,0.176723914768
1468,yes,Somewhat agree,36,0.596011432479
1469,yes,Strongly agree,40,0.366204468314
1470,yes,Somewhat agree,61,0.452656847269
1471,no,Somewhat agree,69,0.305789137869
1472,no,Somewhat agree,78,0.455373149384
1473,yes,Somewhat agree,25,0.668179331758
1474,yes,Somewhat agree,74,1.58931746811
1475,yes,Somewhat disagree,22,1.8616945288
1476,yes,Somewhat agree,35,0.325454408776
1477,yes,Strongly disagree,83,0.31449661839
1478,yes,Somewhat agree,39,0.739644448429
1480,yes,Strongly agree,47,0.441789034163
1481,yes,Somewhat agree,30,0.672007029478
1482,yes,Somewhat agree,37,1.02030880325
1483,no,Somewhat agree,71,2.34221388628
1484,no,Neutral,51,1.66613043028
1485,no,Somewhat agree,75,0.11839563602
1486,yes,Neutral,42,1.02030880325
1487,no,Somewhat disagree,65,0.84260492418
1488,yes,Strongly disagree,56,0.76462166686
1489,no,Somewhat agree,33,0.302869932925
1490,yes,Strongly agree,73,0.542344296481
1491,yes,Somewhat agree,55,1.17187065471
1492,no,Somewhat agree,63,1.94441481384
1494,no,Somewhat agree,77,1.89360310125
1495,yes,Strongly agree,50,0.35021695191
1496,yes,Somewhat disagree,39,1.08601448967
1497,yes,Neutral,54,1.79545805586
1498,yes,Somewhat disagree,56,0.9747409431
1499,yes,Somewhat disagree,34,0.623956124104
1500,yes,Somewhat disagree,28,0.301543351614
1501,yes,Somewhat disagree,33,0.108650638774
1502,yes,Neutral,39,0.62896909355
1503,yes,Somewhat agree,55,0.111226106201
1504,yes,Somewhat disagree,33,0.133926577529
1505,yes,Neutral,67,0.0926721293171
1507,yes,Somewhat agree,61,0.835120357799
1508,yes,Strongly agree,60,0.0394073286355
1509,yes,Somewhat agree,65,0.0680497710046
1510,yes,Strongly agree,31,1.20168040319
1511,yes,Strongly agree,45,0.221471741758
1512,yes,Somewhat disagree,32,0.20107864086
1513,yes,Somewhat disagree,50,0.127748753165
1514,yes,Strongly agree,34,0.116729789937
1515,yes,Somewhat agree,61,0.336660183386
1517,yes,Strongly disagree,45,0.166995936696
1518,yes,Strongly agree,67,0.0261269635962
1519,no,Somewhat agree,75,0.541094510396
1522,no,Strongly disagree,68,1.16854770905
1523,yes,Somewhat agree,38,2.14779563284
1524,no,Strongly disagree,76,0.139261400297
1525,yes,Somewhat agree,50,0.191803196437
1526,yes,Strongly agree,43,3.06113383704
1527,no,Somewhat disagree,40,1.66547507758
1528,yes,Strongly disagree,43,1.19839433111
1529,no,Strongly agree,55,12.8036548141
1530,no,Strongly agree,38,0.822880694954
1531,no,Strongly agree,82,1.53799746042
1532,yes,Somewhat agree,46,0.0707329513124
1533,yes,Strongly agree,53,0.518814609291
1535,yes,Strongly disagree,57,0.643855231795
1536,yes,Neutral,59,0.31423765208
1537,yes,Neutral,44,0.444843717271
1538,yes,Neutral,53,0.9747409431
1539,yes,Somewhat agree,58,0.0506407927418
1540,no,Somewhat agree,67,0.660969446489
1541,yes,Somewhat agree,43,2.07981812399
1542,yes,Neutral,62,0.762485848974
1543,yes,Somewhat agree,54,0.0610388639579
1544,yes,Neutral,76,0.355156491022
1545,no,Strongly agree,60,0.736206231132
1546,no,Neutral,61,3.98197825395
1547,yes,Strongly disagree,58,0.614382226996
1548,yes,Somewhat agree,57,1.43683347927
1549,yes,Strongly agree,40,0.668659253408
1550,no,Somewhat agree,72,2.23058807063
1551,no,Strongly agree,57,0.224799615293
1552,yes,Somewhat agree,62,0.516473877129
1553,yes,Somewhat agree,63,0.24137273092
1554,yes,Neutral,52,0.258030114189
1555,yes,Strongly agree,65,0.655231613095
1556,yes,Somewhat agree,61,0.518427553894
1557,yes,Strongly agree,62,0.221676818986
1558,yes,Strongly disagree,59,0.178197259424
1560,no,Neutral,38,1.04713916801
1561,yes,Somewhat agree,55,0.438588359985
1562,no,Strongly agree,84,0.56633175535
1563,yes,Somewhat agree,60,0.221676818986
1564,yes,Somewhat disagree,33,3.22744728025
1565,no,Strongly agree,83,0.160520216632
1566,yes,Somewhat agree,42,0.472215708053
1567,yes,Neutral,42,0.210145193572
1568,yes,Somewhat agree,35,0.778254035154
1569,no,Strongly agree,73,2.10645150615
1570,yes,Neutral,49,1.1044407049
1571,yes,Somewhat agree,53,0.560025291232
1572,yes,Neutral,28,3.07633776144
1574,yes,Somewhat agree,58,0.06925661847
1575,yes,Strongly disagree,52,0.380088594705
1576,yes,Somewhat disagree,39,0.211908518566
1577,yes,Somewhat agree,42,1.25259676231
1578,no,Neutral,63,1.01620464242
1579,yes,Strongly agree,59,0.393741006287
1580,yes,Somewhat agree,54,0.205031159761
1581,yes,Strongly agree,61,1.88151159445
1582,yes,Strongly agree,31,0.789199929403
1583,yes,Strongly agree,61,1.81173846089
1584,yes,Neutral,60,2.44752422619
1585,yes,Somewhat agree,37,1.25918866929
1586,yes,Somewhat agree,56,2.30772672475
1587,yes,Neutral,43,1.19388308246
1588,yes,Strongly agree,61,0.259294370897
1591,yes,Somewhat agree,58,1.37767027309
1592,no,Somewhat agree,68,0.621446279753
1593,no,Strongly agree,67,2.10645150615
1594,yes,Somewhat agree,54,1.03839983968
1595,yes,Somewhat agree,58,0.553508431814
1596,yes,Strongly agree,28,0.163489927108
1597,yes,Strongly agree,66,0.177774475314
1600,yes,Somewhat agree,49,0.756975006864
1601,no,Strongly agree,80,0.261037461268
1602,yes,Strongly disagree,35,0.57595891828
1604,yes,Somewhat disagree,45,0.560025291232
1606,yes,Strongly disagree,58,0.141699280055
1607,yes,Somewhat agree,64,3.45333768159
1608,no,Somewhat disagree,70,0.148009142755
1609,no,Somewhat agree,80,0.762049780113
1610,yes,Seen but unanswered,70,1.18074661288
1611,yes,Strongly disagree,46,2.59175815235
1612,no,Neutral,60,0.49939373507
1613,yes,Somewhat agree,77,0.710814437944
1614,no,Somewhat disagree,66,0.475646019248
